Ngay,Lo_1_San_Luong,Lo_1_Bot_Song,Lo_1_MNBS1_chuyen_qua_MNBS2,Lo_1_Than,Lo_1_Chat_Dot,Lo_1_Carbon,Lo_2_San_Luong,Lo_2_Bot_Song,Lo_2_Than,Lo_2_Chat_Dot,Lo_2_Carbon,Ton_Kho_Bot_Song,Ton_Kho_Than,Ton_Kho_Chat_Dot,Ton_Kho_Carbon
9/6/2024,2802,4429,0,494.9,0,0,4205,6517,500.14,120,0,14572,15526.71313,504.89312,0
9/7/2024,2801,4428,0,494.45,0,0,4246,6580,506.76,120,0,14591,14525.50313,467.89312,0
9/8/2024,2876,4546,0,502.38,0,0,4268,6614,509.04,120,0,13504,13514.08313,444.89312,0
9/9/2024,2864,4527,0,487.19,0,0,4345,6734,521.04,111,0,12877,12505.85313,453.89312,0
9/10/2024,2846,4499,0,484.96,0,0,4402,6822,508.29,132,0,14411,13512.60313,423.89312,0
9/11/2024,2837,4484,0,487.69,0,0,4405,6827,515.19,132,0,16046,13659.72313,374.89312,0
9/12/2024,2849,4503,0,481.77,0,0,4408,6831,508.64,144,0,17615,12669.31313,380.89312,0
9/13/2024,1645,2600,0,279.4256686,0,0,4420,6850,516.0540394,144,0,17637,11873.83342,336.89312,0
9/14/2024,0,0,0,0,0,0,4306,6673,516.6838131,125,0,18493,11357.14961,329.89312,0
9/15/2024,0,0,0,0,0,0,4456,6906,538.17,116,0,17793,10818.97961,301.89312,0
9/16/2024,0,0,0,0,0,0,4458,6909,598.01,41.7,0,18441,10220.96961,360.19312,0
9/17/2024,0,0,0,0,0,0,4420,6850,514.87,132,0,19684,11106.09961,363.19312,0
9/18/2024,0,0,0,0,0,0,4415,6842,539.79,120,0,20545,11866.30961,358.19312,0
9/19/2024,0,0,0,0,0,0,4420,6850,518.36,132,0,21751,12217.94961,341.19312,0
9/20/2024,0,0,0,0,0,0,4231,6557,482.85,144,0,19143,12985.09961,322.19312,0
9/21/2024,0,0,0,0,0,0,4205,6517,473.42,144,0,20428,13461.67961,256.19312,0
9/22/2024,0,0,0,0,0,0,4202,6512,449.99,168,0,21671,13011.68961,213.19312,0
9/23/2024,0,0,0,0,0,0,4010,6215,452.54,144,0,22991,13659.14961,81.19312,0
9/24/2024,0,0,0,0,0,0,4009,6213,470.12,132,0,23823,14189.02961,139.19312,0
9/25/2024,0,0,0,0,0,0,4007,6210,482.42,120,0,25219,16756.60961,97.19312,0
9/26/2024,0,0,0,0,0,0,4005,6207,482.36,120,0,21729,17524.24961,60.19312,0
9/27/2024,0,0,0,0,0,0,4010,6215,484.26,120,0,23632,17039.98961,80.19312,0
9/28/2024,0,0,0,0,0,0,4008,6211,465.1,120,0,25540,17374.88961,42.19312,0
9/29/2024,0,0,0,0,0,0,4009,6213,563.31,0,0,25624,16811.57961,77.19312,0
9/30/2024,0,0,0,0,0,0,4005,6207,497.19,77.5,0,25169,16208.04,131.85551,0
10/1/2024,0,0,0,0,0,0,4007,6210,491.39,92.5,0,24880,16816.65,154.35551,0
10/2/2024,0,0,0,0,0,0,4016,6224,557.33,24,0,26680,17359.32,167.35551,0
10/3/2024,0,0,0,0,0,0,4020,6230,502.33,85,0,23458,16856.99,247.35551,0
10/4/2024,0,0,0,0,0,0,4016,6224,506.31,90,0,25208,14150.68,231.35551,0
10/5/2024,0,0,0,0,0,0,4020,6230,479.62,110,0,26660,13671.06,213.35551,0
10/6/2024,0,0,0,0,0,0,4018,6227,462.13,112.5,0,26794,16708.93,165.85551,0
10/7/2024,0,0,0,0,0,0,4015,6222,483.39,96,0,26509,17525.54,119.85551,0
10/8/2024,0,0,0,0,0,0,4020,6230,479.91,108,0,28119,17045.63,94.85551,0
10/9/2024,0,0,0,0,0,0,4012,6218,508.36,79.2,0,26297,16537.27,95.65551,0
10/10/2024,0,0,0,0,0,0,3675,5695,464.12,68.4,0,25075,16073.15,182.25551,0
10/11/2024,0,0,0,0,0,0,4205,6517,493.33,132,0,26438,10779.82,150.25551,0
10/12/2024,0,0,0,0,0,0,4210,6524,502.29,120,0,26559,10277.53,125.25551,0
10/13/2024,0,0,0,0,0,0,4250,6586,520.96,96,0,25835,18356.57,109.25551,0
10/14/2024,0,0,0,0,0,0,4248,6583,596.9,0,0,27156,17759.67,144.25551,0
10/15/2024,0,0,0,0,0,0,4228,6552,502.17,121,0,27823,17257.5,135.25551,0
10/16/2024,0,0,0,0,0,0,4409,6833,520.81,132,0,24011,17686.69,70.25551,0
10/17/2024,0,0,0,0,0,0,4414,6841,536.17,108,0,25072,18050.52,77.25551,0
10/18/2024,0,0,0,0,0,0,4413,6839,537.512,120,0,26094,8136.69,61.25551,0
10/19/2024,0,0,0,0,0,0,4260,6602,526.17,108,0,27322,8136.69,72.25551,0
10/20/2024,0,0,0,0,0,0,4208,6521,506.5,120,0,28679,19430.338,79.25551,0
10/21/2024,0,0,0,0,0,0,4205,6517,526.74,97.5,0,28434,18903.598,56.75551,0
10/22/2024,0,0,0,0,0,0,4207,6520,507.96,120,0,30000,18395.638,116.75551,0
10/23/2024,0,0,0,0,0,0,4206,6518,491.16,144,0,26675,17904.478,152.75551,0
10/24/2024,0,0,0,0,0,0,4208,6521,483.12,156,0,28163,8136.69,166.75551,0
10/25/2024,0,0,0,0,0,0,4205,6517,486.58,144,0,29576,8136.69,142.75551,0
10/26/2024,0,0,0,0,0,0,4207,6520,490.99,144,0,30272,8136.69,118.75551,0
10/27/2024,0,0,0,0,0,0,4206,6518,521.36,97.5,0,30021,18022.42792,53.25551,0
10/28/2024,0,0,0,0,0,0,4208,6521,515.11,96,0,29688,17507.32,72.25551,0
10/29/2024,0,0,0,0,0,0,4206,6518,500.74,110,0,28385,17006.58,99.25551,0
10/30/2024,0,0,0,0,0,0,4205,6517,479.4503862,144,0,30101,16527.13259,176.29618,0
10/31/2024,0,0,0,0,0,0,4209,6523,507.62,108,0,27352,16027.68,110.23581,0
11/1/2024,0,0,0,0,0,0,4351,6743,531.16,120,0,28723,8136.69,140.23581,0
11/2/2024,0,0,0,0,0,0,4349,6740,509.29,144,0,29648,8136.69,124.23581,0
11/3/2024,0,0,0,0,0,0,4402,6822,526.36,120,0,30350,8136.69,134.23581,0
11/4/2024,0,0,0,0,0,0,4450,6896,545.02,110,0,30019,8136.69,99.23581,0
11/5/2024,0,0,0,0,0,0,4453,6901,545.57,120,0,31046,8136.69,129.23581,0
11/6/2024,0,0,0,0,0,0,4448,6893,527.7,144,0,26409,8136.69,160.23581,0
11/7/2024,0,0,0,0,0,0,4448,6893,525.31,132,0,27428,8136.69,138.23581,0
11/8/2024,0,0,0,0,0,0,4474,6934,590.08,70,0,28108,8136.69,188.23581,0
11/9/2024,0,0,0,0,0,0,4484,6949,554.94,117.5,0,28649,8136.69,240.73581,0
11/10/2024,0,0,0,0,0,0,4253,6591,517.23,120,0,29677,13885.02,175.73581,0
11/11/2024,0,0,0,0,0,0,4250,6586,499.54,132,0,30596,14365.48,153.73581,0
11/12/2024,0,0,0,0,0,0,4403,6824,521.62,132,0,26696,13843.86,146.73581,0
11/13/2024,0,0,0,0,0,0,4487,6954,533.27,132,0,27302,13310.59,139.73581,0
11/14/2024,0,0,0,0,0,0,4502,6977,539.51,132,0,27530,12771.08,127.73581,0
11/15/2024,0,0,0,0,0,0,4501,6975,559.49,108,0,28106,5982.8,126.73581,0
11/16/2024,0,0,0,0,0,0,4491,6960,569.59,96,0,28763,5413.21,68.73581,0
11/17/2024,0,0,0,0,0,0,4504,6980,576.65,84,0,29656,13045.35,27.73581,0
11/18/2024,0,0,0,0,0,0,4450,6896,568.37,88,0,29869,13426.98,39.73581,0
11/19/2024,0,0,0,0,0,0,4472,6931,563.25,108,0,30914,12863.73,51.73581,0
11/20/2024,0,0,0,0,0,0,4492,6962,547.66,120,0,30630,13216.07,96.73581,0
11/21/2024,0,0,0,0,0,0,4500,6974,567.02,94.40487,0,30293,13989.05,42.33094,0
11/22/2024,0,0,0,0,0,0,4502,6977,549.7386568,108,0,27019,2040.521343,88.33094,0
11/23/2024,0,0,0,0,0,0,4502,6977,564.4269148,96,0,27777,1476.094428,77.33094,0
11/24/2024,0,0,0,0,0,0,4503,6979,566.51,96,0,28741,14128.37443,85.33094,0
11/25/2024,0,0,0,0,0,0,4493,6963,561.34,96,0,26079,14887.03443,59.33094,0
11/26/2024,0,0,0,0,0,0,4505,6982,570.18,96,0,27115,14316.85443,38.33094,0
11/27/2024,0,0,0,0,0,0,4506,6983,570.15,96,0,27727,14846.70443,34.33094,0
11/28/2024,0,0,0,0,0,0,4495,6966,565.82,96,0,28795,14280.88443,40.33094,0
11/29/2024,0,0,0,0,0,0,4492,6962,536.42,120,0,29958,0,43.33094,0
11/30/2024,0,0,0,0,0,0,4494,6965,521.59,132,0,28976,10008.41,84.19878,0
12/1/2024,0,0,0,0,0,0,4488,6955,573.55,96,0,29938,14297.3,18.19878,0
12/2/2024,0,0,0,0,0,0,4509,6988,601.73,68,0,30114,13695.57,5.19878,0
12/3/2024,0,0,0,0,0,0,4506,6983,586.69,82,0,25777,13108.88,13.19878,0
12/4/2024,0,0,0,0,0,0,4505,6982,577.15,96,0,26790,12531.73,12.19878,0
12/5/2024,0,0,0,0,0,0,4506,6983,545.5,132,0,27636,13286.23,53.19878,0
12/6/2024,0,0,0,0,0,0,4501,6975,550.2343667,120,0,28195,5.12E-12,48.19878,0
12/7/2024,0,0,0,0,0,0,4505,6982,544.4329925,120,0,28740,5.12E-12,53.19878,0
12/8/2024,0,0,0,0,0,0,4506,6983,562.46,96,0,29296,15929.10264,17.19878,0
12/9/2024,0,0,0,0,0,0,4509,6988,564.32,96,0,28571,17464.78264,16.19878,0
12/10/2024,0,0,0,0,0,0,4505,6982,558.09,96,0,29188,17986.69264,5.19878,0
12/11/2024,0,0,0,0,0,0,4503,6979,546.17,108,0,25056,18540.52264,22.19878,0
12/12/2024,0,0,0,0,0,0,4504,6980,559.23,96,0,24677,19361.34,2.19878,0
12/13/2024,0,0,0,0,0,0,4501,6975,558.27,108,0,25635,5.12E-12,36.19878,0
12/14/2024,0,0,0,0,0,0,4502,6977,553.15,115.5,0,26467,5.12E-12,3.69878,0
12/15/2024,0,0,0,0,0,0,4504,6980,592.91,66,0,27290,5.12E-12,4.69878,0
12/16/2024,0,0,0,0,0,0,4455,6904,636.18,0,0,28164,5.12E-12,54.69878,0
12/17/2024,0,0,0,0,0,0,4456,6906,550.13,108,0,26917,5.12E-12,43.69878,0
12/18/2024,0,0,0,0,0,0,4457,6907,551.06,108,0,27110,5.12E-12,42.69878,0
12/19/2024,0,0,0,0,0,0,4453,6901,534.86,108,0,27781,5.12E-12,9.69878,0
12/20/2024,0,0,0,0,0,0,4451,6898,585.21,54,0,22951,5.12E-12,15.69878,0
12/21/2024,0,0,0,0,0,0,4445,6889,644.12,0,0,23795,5.12E-12,88.69878,0
12/22/2024,0,0,0,0,0,0,3495,5416,496.38,0,0,25085,5.12E-12,130.69878,0
12/23/2024,0,0,0,0,0,0,0,0,0,0,0,25085,5.12E-12,233.69878,0
12/24/2024,0,0,0,0,0,0,3733,5785,445.05,88,0,24322,5.12E-12,190.69878,0
12/25/2024,0,0,0,0,0,0,4403,6824,513.53,144,0,25422,5.12E-12,198.69878,0
12/26/2024,0,0,0,0,0,0,4455,6904,519.28,144,0,22813,20806.72,149.69878,0
12/27/2024,0,0,0,0,0,0,4481,6944,532.48,132,0,23272,5.12E-12,114.69878,0
12/28/2024,0,0,0,0,0,0,4475,6935,530.82,132,0,24312,5.12E-12,55.69878,0
12/29/2024,0,0,0,0,0,0,4482,6946,550.01,120,0,25342,19193.41,37.69878,0
12/30/2024,0,0,0,0,0,0,4505,6982,579.99,96,0,26285,18613.42,18.82973,0
12/31/2024,0,0,0,0,0,0,4502,6977,654.32,0,0,24614,18482.31,131.34247,0
1/1/2025,0,0,0,0,0,0,4504,482,540.21,120,0,25322,17942.1,66.34247,0
1/2/2025,0,0,0,0,0,0,4505,178,644.55,0,0,22288,17297.55,106.34247,0
1/3/2025,0,0,0,0,0,0,4503,491,554.83,96,0,21919,16742.72,123.34247,0
1/4/2025,0,0,0,0,0,0,4504,179,545.51,108,0,22869,16197.21,95.34247,0
1/5/2025,0,0,0,0,0,0,4505,597,547.94,108,0,23814,15649.27,89.34247,0
1/6/2025,0,0,0,0,0,0,4156,699,493.59,96.7,0,24449,15155.68,72.64247,962.62
1/7/2025,0,0,0,0,0,0,4213,700,549.82,42.5,0,25610,14605.86,215.14247,962.62
1/8/2025,0,0,0,0,0,0,4204,596,605.69,0,0,22896,14000.17,328.14247,962.62
1/9/2025,0,0,0,0,0,0,4206,1243,609.77,0,0,24621,15390.4,413.14247,962.62
1/10/2025,0,0,0,0,0,0,4254,1247,598.98,0,0,25592,16091.42,480.14247,962.62
1/11/2025,0,0,0,0,0,0,4305,700,504.57,120,0,26370,17786.85,495.14247,962.62
1/12/2025,0,0,0,0,0,0,4250,1152,571.44,32.5,0,25810,17215.41,497.64247,962.62
1/13/2025,0,0,0,0,0,0,4252,686,588.5,33,0,26187,16626.91,526.64247,962.62
1/14/2025,0,0,0,0,0,0,4203,700,617.1,0,0,26517,16989.81,646.64247,962.62
1/15/2025,0,0,0,0,0,0,3320,180,482.08,0,0,22516,17627.73,736.64247,962.62
1/16/2025,0,0,0,0,0,0,2685,0,376.01,0,0,21095,17251.72,811.64247,962.62
1/17/2025,0,0,0,0,0,0,4208,0,607.43,0,0,21630,17944.29,915.64247,962.62
1/18/2025,0,0,0,0,0,0,4201,1236,615.65,0,0,22206,18648.64,1025.64247,962.62
1/19/2025,0,0,0,0,0,0,4204,0,617.29,0,0,22423,19081.35,1103.64247,962.62
1/20/2025,0,0,0,0,0,0,4203,0,618.68,0,0,22205,18462.67,1228.64247,962.62
1/21/2025,0,0,0,0,0,0,4201,0,608.94,0,0,22497,17853.73,1373.64247,962.62
1/22/2025,0,0,0,0,0,0,854,0,112.43,0,0,21282,17741.3,1423.64247,962.62
1/23/2025,0,0,0,0,0,0,3687,406,514.77,0,0,16972,19576.53,1571.8744,962.62
1/24/2025,0,0,0,0,0,0,4375,666,527.89,120,0,18115,19998.64,1516.8744,962.62
1/25/2025,0,0,0,0,0,0,4409,128,516.55,120,0,19257,19482.09,1525.75536,962.62
1/26/2025,0,0,0,0,0,0,4401,486,533.99,96,0,19791,18948.1,1507.75536,962.62
1/27/2025,0,0,0,0,0,0,4403,188,510.86,120,0,19718,20327.29,1412.30756,962.62
1/28/2025,0,0,0,0,0,0,4402,0,503.52,132,0,20818,19823.77,1280.30756,962.62
1/29/2025,0,0,0,0,0,0,4406,0,503.47,132,0,20074,19320.3,1148.30756,962.62
1/30/2025,0,0,0,0,0,0,4405,0,501.04,132,0,19142,18819.26,1016.30756,962.62
1/31/2025,0,0,0,0,0,0,4407,0,510.29,132,0,19575,13361.87,884.30756,962.62
2/1/2025,0,0,0,0,0,0,4413,0,510.12,144,0,18105,17798.85,740.30756,962.62
2/2/2025,0,0,0,0,0,0,4412,981,503.38,144,0,19194,17295.47,596.30756,962.62
2/3/2025,0,0,0,0,0,0,4415,1150,520.22,132,0,20161,16775.25,482.30756,962.62
2/4/2025,0,0,0,0,0,0,4421,385,515.28,138,0,20870,16259.97,361.30756,962.62
2/5/2025,0,0,0,0,0,0,3870,1235,448.48,124.9,0,17391,15811.49,251.40756,962.62
2/6/2025,0,0,0,0,0,0,4356,1229,512.88,121.5,0,15996,15298.61,227.90756,962.62
2/7/2025,0,0,0,0,0,0,4428,1155,519.26,144,0,17057,14779.35,140.90756,962.62
2/8/2025,0,0,0,0,0,0,4432,610,520.36,144,0,18234,14258.99,76.90756,962.62
2/9/2025,0,0,0,0,0,0,4425,1236,537.75,120,0,19302,13721.24,40.90756,962.62
2/10/2025,0,0,0,0,0,0,4441,455,587.7,64,0,20463,13133.54,31.90756,962.62
2/11/2025,0,0,0,0,0,0,4440,1210,563.02,96,0,21559,13720.52,18.90756,962.62
2/12/2025,0,0,0,0,0,0,4443,51,569.01,96,0,22242,14251.51,15.90756,962.62
2/13/2025,0,0,0,0,0,0,4442,0,588.53,64,0,20384,16012.98,21.90756,962.62
2/14/2025,0,0,0,0,0,0,4436,503,578.36,80,0,21531,15434.62,11.90756,962.62
2/15/2025,0,0,0,0,0,0,4443,691,554.44,108,0,19924,16130.18,21.90756,962.62
2/16/2025,0,0,0,0,0,0,4432,1237,538.04,108,0,21127,17442.14,15.90756,962.62
2/17/2025,0,0,0,0,0,0,4439,163,575.87,72,0,22366,17846.27,18.90756,962.62
2/18/2025,0,0,0,0,0,0,4445,0,541.87,108,0,23596,17304.4,30.90756,962.62
2/19/2025,0,0,0,0,0,0,4442,483,541.31,108,0,24470,18013.09,34.90756,962.62
2/20/2025,0,0,0,0,0,0,4441,742,516.1,120,0,21400,18746.99,94.90756,962.62
2/21/2025,0,0,0,0,0,0,4442,0,558.21,65,0,20395,18188.78,137.90756,962.62
2/22/2025,0,0,0,0,0,0,4426,463,507.93,132,0,21537,18960.85,123.90756,962.62
2/23/2025,0,0,0,0,0,0,4182,1034,489.31,126,0,22476,19471.54,199.90756,962.62
2/24/2025,0,0,0,0,0,0,4441,182,508.81,144,0,23451,20062.73,80.90756,962.62
2/25/2025,0,0,0,0,0,0,4420,350,485.56,144,0,24509,20627.17,96.90756,962.62
2/26/2025,0,0,0,0,0,0,4441,1053,492.84,120,22.46676923,25473,20134.33,61.90756,943.24
2/27/2025,0,0,0,0,0,0,4434,178,474.42,132,40.08281018,26160,22659.91,106.90756,908.5
2/28/2025,0,0,0,0,0,0,4437,639,484.72,120,39.70695535,27185,18082.77,57.90683,874.14
3/1/2025,0,0,0,0,0,0,4438,6878,480.81,120,39.76094659,28185,25422.61,52.90683,839.71
3/2/2025,0,0,0,0,0,0,4437,6876,504.7,96,39.61343849,29195,24917.91,36.90683,805.4
3/3/2025,0,0,0,0,0,0,4441,6882,536.02,64,39.83023665,26333,24381.89,24.90683,770.91
3/4/2025,0,0,0,0,0,0,4437,6876,505.69,95,39.58667868,27337,24826.2,44.90683,736.6
3/5/2025,0,0,0,0,0,0,4441,6882,489.15,120,47.5214334,28429,24337.05,39.90683,695.45
3/6/2025,0,0,0,0,0,0,4443,6886,502.73,96,47.47863094,29449,24934.32,21.90683,654.3
3/7/2025,0,0,0,0,0,0,4444,6887,490.43,96,55.49558406,30488,24443.89,7.90683,606.18
3/8/2025,0,0,0,0,0,0,4433,6870,503.54,96,55.52921692,31541,23940.35,46.90683,558.02
3/9/2025,0,0,0,0,0,0,4437,6876,504.44,96,47.44872547,32540,23435.91,25.90683,516.97
3/10/2025,0,0,0,0,0,0,4420,6850,506.54,85.5,47.59072346,33426,22929.37,35.40683,475.76
3/11/2025,0,0,0,0,0,0,4438,6878,499.73,108,47.44916742,34356,22429.64,25.40683,434.83
3/12/2025,0,0,0,0,0,0,4440,6881,498.17,108,47.63772871,30934,21931.47,67.40683,393.57
3/13/2025,0,0,0,0,0,0,4445,6889,490.15,120,47.38545946,31849,21441.32,39.40683,352.51
3/14/2025,0,0,0,0,0,0,4457,6907,474.31,132,47.38979528,32720,22017.01,65.40683,311.4
3/15/2025,0,0,0,0,0,0,4458,6909,474.09,132,47.56111286,33220,21542.92,71.40683,270.03
3/16/2025,0,0,0,0,0,0,4440,6881,478.85,132,47.55044415,34118,21964.07,95.40683,228.66
3/17/2025,0,0,0,0,0,0,4437,6876,501.68,111,39.53789189,35122,22802.39,34.40683,194.4
3/18/2025,0,0,0,0,0,0,4435,6873,472.14,144,31.49233266,36131,23230.25,45.40683,167.13
3/19/2025,0,0,0,0,0,0,4437,6876,470.53,144,31.63362345,37227,25409.72,51.40683,139.75
3/20/2025,0,0,0,0,0,0,4405,6827,500.25,108,31.59626775,33696,24909.47,88.40683,112.39
3/21/2025,0,0,0,0,0,0,4445,6889,494.44,132,31.72110783,34554,24415.03,101.40683,85.12
3/22/2025,0,0,0,0,0,0,4456,6906,487.02,132,31.53940157,35452,25028.01,106.40683,57.76
3/23/2025,0,0,0,0,0,0,4455,6904,481.62,132,31.73752244,36351,25546.39,76.40683,30.16
3/24/2025,0,0,0,0,0,0,4420,6850,522.16,112.5,34.68907744,35744,25024.23,33.90683,0
3/25/2025,0,0,0,0,0,0,4450,6896,514.83,120,0,36538,24509.4,63.90683,0
3/26/2025,0,0,0,0,0,0,4451,6898,527.17,120,0,36614,26012.23,53.90683,0
3/27/2025,0,0,0,0,0,0,4417,6845,527.42,120,0,32026,25484.81,53.90683,0
3/28/2025,0,0,0,0,0,0,4410,6834,559.93,84.4,0,32820,24924.88,124.50683,0
3/29/2025,0,0,0,0,0,0,4450,6896,518.3,132,0,33569,25164.83,159.50683,0
3/30/2025,0,0,0,0,0,0,4452,6900,517.51,132,0,34357,24647.32,113.50683,0
3/31/2025,0,0,0,0,0,0,4470,6927,535.36,120,0,33018,24111.96,35.10571,0
4/1/2025,0,0,0,0,0,0,4478,6940,549.66,96,0,33763,39105.71,39.10571,0
4/2/2025,0,0,0,0,0,0,4460,6912,546.79,96,0,34377,38105.71,38.10571,0
4/3/2025,0,0,0,0,0,0,4475,6935,556.74,96,0,30460,12105.71,12.10571,0
4/4/2025,0,0,0,0,0,0,4478,6940,573.62,76,0,31207,6105.71,6.10571,0
4/5/2025,0,0,0,0,0,0,4470,6927,526,120,0,32010,20105.71,20.10571,0
4/6/2025,0,0,0,0,0,0,4501,6975,531.21,132,0,32082,35105.71,35.10571,0
4/7/2025,0,0,0,0,0,0,4503,6979,557.63,112.5,0,32789,30605.71,30.60571,0
4/8/2025,0,0,0,0,0,0,4505,6982,549.05,108,0,32561,12605.71,12.60571,0
4/9/2025,0,0,0,0,0,0,4506,6983,551.13,108,0,33262,19605.71,19.60571,0
4/10/2025,0,0,0,0,0,0,4510,6989,539.57,120,0,29564,64605.71,64.60571,0
4/11/2025,0,0,0,0,0,0,4520,7005,525.29,132,0,30223,42605.71,42.60571,0
4/12/2025,0,0,0,0,0,0,4522,7008,511.12,132,0,30926,83605.71,83.60571,0
4/13/2025,0,0,0,0,0,0,4525,7013,516.19,132,0,31595,24605.71,24.60571,0
4/14/2025,0,0,0,0,0,0,4524,7011,518.41,132,0,30600,40605.71,40.60571,0
4/15/2025,0,0,0,0,0,0,4527,7016,512.83,132,0,31315,79605.71,79.60571,0
4/16/2025,0,0,0,0,0,0,4525,7013,524.45,144,0,31976,85605.71,85.60571,0
4/17/2025,0,0,0,0,0,0,4526,7014,530.68,144,0,28779,116605.71,116.60571,0
4/18/2025,0,0,0,0,0,0,4525,7013,518.28,156,0,29302,18123.31,112.60571,0
4/19/2025,0,0,0,0,0,0,4527,7016,552.31,99.8,0,29968,18971,169.80571,0
4/20/2025,0,0,0,0,0,0,4524,7011,506.75,156,0,30645,19564.25,176.80571,0
4/21/2025,0,0,0,0,0,0,4525,7013,527.43,156,0,31315,20886.82,111.80571,0
4/22/2025,0,0,0,0,0,0,4534,7027,544.68,132,0,28005,20342.14,45.80571,0
4/23/2025,0,0,0,0,0,0,4532,7023,542.16,120,0,28666,22179.98,55.80571,0
4/24/2025,0,0,0,0,0,0,4535,7028,556.92,120,0,29479,22673.06,95.80571,0
4/25/2025,0,0,0,0,0,0,4537,7031,549.42,132,0,30244,22123.64,134.80571,0
4/26/2025,0,0,0,0,0,0,4535,7028,558.79,128,0,30843,22564.85,181.80571,0
4/27/2025,0,0,0,0,0,0,4538,7033,536.69,144,0,31445,22028.16,212.80571,0
4/28/2025,0,0,0,0,0,0,4537,7031,551.93,120,0,31665,21476.23,141.68339,0
4/29/2025,0,0,0,0,0,0,4080,6323,494.57,72,0,28214,20981.66,206.70518,0
4/30/2025,0,0,0,0,0,0,4535,7028,544.8,108,0,28846,18812.77,113.54562,0
5/1/2025,0,0,0,0,0,0,4460,6912,546.14,108,0,29083,21640.14,83.54562,0
5/2/2025,0,0,0,0,0,0,4552,7054,554.96,108,0,29620,21085.18,61.54562,0
5/3/2025,0,0,0,0,0,0,4554,7058,550.31,120,0,28451,20534.87,81.54562,0
5/4/2025,0,0,0,0,0,0,4556,7061,546.88,120,0,29030,19987.99,141.54562,0
5/5/2025,0,0,0,0,0,0,4554,7058,555.89,120,0,29582,19432.1,84.54562,0
5/6/2025,0,0,0,0,0,0,4545,7044,563.66,108,0,28594,18868.44,28.54562,0
5/7/2025,0,0,0,0,0,0,4552,7054,546.79,120,0,29247,18321.65,98.54562,0
5/8/2025,0,0,0,0,0,0,4557,7062,541.44,120,0,25890,17780.21,126.54562,0
5/9/2025,0,0,0,0,0,0,4556,7061,558.78,120,0,26562,17221.43,208.54562,0
5/10/2025,0,0,0,0,0,0,4557,7062,547.13,132,0,27235,16674.3,188.54562,0
5/11/2025,0,0,0,0,0,0,4557,7062,522.56,156,0,27929,16151.74,168.54562,0
5/12/2025,0,0,0,0,0,0,4556,7061,540.14,132,0,28578,15611.6,56.54562,0
5/13/2025,0,0,0,0,0,0,4557,7062,555.11,120,0,25669,15056.49,52.54562,0
5/14/2025,0,0,0,0,0,0,4558,7064,560.12,96,0,26592,15436.37,29.54562,0
5/15/2025,0,0,0,0,0,0,4557,7062,557.03,108,0,27458,14879.34,55.54562,0
5/16/2025,0,0,0,0,0,0,4560,7067,558.91,108,0,27849,14320.43,67.54562,0
5/17/2025,0,0,0,0,0,0,4559,7065,548.78,120,0,28549,13771.65,77.54562,0
5/18/2025,0,0,0,0,0,0,4561,7068,556.03,120,0,29217,13215.62,74.54562,0
5/19/2025,0,0,0,0,0,0,4562,7070,577.01,96,0,29953,12638.61,20.54562,0
5/20/2025,0,0,0,0,0,0,4561,7068,572.86,96,0,30693,12065.75,12.54562,0
5/21/2025,0,0,0,0,0,0,4562,7070,565.8,108,0,30921,11499.95,64.54562,0
5/22/2025,0,0,0,0,0,0,4561,7068,559.71,108,0,27682,10940.24,31.54562,0
5/23/2025,0,0,0,0,0,0,4562,7070,563.54,108,0,28111,10376.7,43.54562,0
5/24/2025,0,0,0,0,0,0,4563,7072,565.82,108,0,28701,9810.88,55.54562,0
5/25/2025,0,0,0,0,0,0,4563,7072,565.76,108,0,29287,10475.12,91.54562,0
5/26/2025,0,0,0,0,0,0,4562,7070,567.31,108,0,29854,12187.81,63.54562,0
5/27/2025,0,0,0,0,0,0,4564,7073,564.9,108,0,30500,12672.91,37.54562,0
5/28/2025,0,0,0,0,0,0,4561,7068,565.46,103.4,0,31120,13157.44,39.6261,0
5/29/2025,0,0,0,0,0,0,4560,7067,541.17,120,0,27358,13866.27,65.6261,0
5/30/2025,0,0,0,0,0,0,4563,7072,564.68,108,0,27998,15451.59,52.5883,0
5/31/2025,0,0,0,0,0,0,4565,7075,591.79,76,0,28652,9108.28,9.85807,0
6/1/2025,0,0,0,0,0,0,4562,7070,590.46,76.5,0,29251,14700.86,8.35807,0
6/2/2025,2355,3528,195,452.33,0,0,4565,7075,660.38,0,0,28821,13588.15,83.35807,0
6/3/2025,2781,4036,360,492.69,0,0,4564,7073,574.36,99,0,29133,12521.1,104.35807,0
6/4/2025,2803,4221,210,492.32,0,0,4565,7075,557.39,120,0,26148,11471.39,89.35807,0
6/5/2025,2801,4428,0,472.58,0,0,1103,1709,97.36,15.9,0,25653,10901.45,198.45807,0
6/6/2025,2804,4072,360,487.41,0,0,4545,7044,560.1,108,0,26540,9853.94,205.45807,0
6/7/2025,2802,4069,360,484.65,0,0,4563,7072,507.91,132,0,27461,8861.38,265.45807,0
6/8/2025,2805,4074,360,483.92,0,0,4565,7075,481.43,156,39.46030243,28397,7896.03,266.45807,727.78
6/9/2025,2804,4072,360,491.97,0,0,4563,7072,492.94,132,39.56648412,29510,7961.12,174.45807,692.53
6/10/2025,2805,4434,0,491.75,0,0,4565,7075,499.34,144,39.58382643,30608,6970.03,210.45807,657.28
